,Unnamed: 0,index,Short_ticker,Name,Ticker,Date,Event Type,Adjusted Trading Date,trade_entry,trade_exit,stock_price_entry,stock_price_exit,year_entry,year_exit,straddle_entry_mid,straddle_exit_mid,straddle_pnl,straddle_entry_vol,straddle_entry_bid,straddle_entry_offer,straddle_entry_gamma,straddle_entry_vega,straddle_entry_theta,straddle_entry_delta,straddle_entry_strike,IV_25c,IV_25p,IV_10c,IV_10p,IV_50c,skew_25,skew_25_decile,kurt_25,kurt_25_decile
89,89,9035,AAP,Advance Auto Parts Inc,AAP US,2020-08-18 06:30:00,ER,2020-08-17 00:00:00+00:00,2020-08-17,2020-08-18,161.0,162.85001,2020,2020,6.074999999999999,2.5625,578.1893004115226,,,,,,,,,0.882592,0.937423,0.846836,0.924187,0.915735,-0.2663186640239806,"(-0.272, -0.171]",-0.32995568750784476,"(-0.614, -0.0246]"
90,90,9774,AAP,Advance Auto Parts Inc,AAP US,2020-11-10 06:30:00,ER,2020-11-09 00:00:00+00:00,2020-11-09,2020-11-10,156.63,155.42,2020,2020,,,,,,,,,,,,,,,,,,,,
91,91,10315,AAP,Advance Auto Parts Inc,AAP US,2021-06-02 06:30:00,ER,2021-06-01 00:00:00+00:00,2021-06-01,2021-06-02,194.64999,191.33,2021,2021,,,,,,,,,,,,,,,,,,,,
92,92,11136,AAP,Advance Auto Parts Inc,AAP US,2021-08-24 06:30:00,ER,2021-08-23 00:00:00+00:00,2021-08-23,2021-08-24,207.77,207.78,2021,2021,,,,,,,,,,,,,,,,,,,,
93,93,11967,AAP,Advance Auto Parts Inc,AAP US,2021-11-15 16:30:00,ER,2021-11-16 00:00:00+00:00,2021-11-15,2021-11-16,241.91,235.69,2021,2021,7.975,3.425,570.5329153605016,,,,,,,,,0.848982,0.779844,,0.777052,0.776,0.39627834587628885,"(0.263, 11.769]",2.6114206827319615,"(2.184, 3.869]"
94,94,12507,AAP,Advance Auto Parts Inc,AAP US,2022-02-14 16:45:00,ER,2022-02-15 00:00:00+00:00,2022-02-14,2022-02-15,224.28,222.60001,2022,2022,9.7,3.2750000000000004,662.3711340206185,,,,,,,,,1.013765,1.019782,1.018936,1.061086,1.05978,-0.025252800203815633,"(-0.0677, 0.0608]",-2.1408129091886963,"(-3.017, -1.869]"
95,95,13739,AAP,Advance Auto Parts Inc,AAP US,2022-05-23 16:30:00,ER,2022-05-24 00:00:00+00:00,2022-05-23,2022-05-24,183.24001,180.23,2022,2022,,,,,,,,,,,,,,,,,,,,
96,96,14619,AAP,Advance Auto Parts Inc,AAP US,2022-08-23 16:30:00,ER,2022-08-24 00:00:00+00:00,2022-08-23,2022-08-24,199.05,179.91,2022,2022,,,,,,,,,,,,,,,,,,,,
97,97,15433,AAP,Advance Auto Parts Inc,AAP US,2022-11-15 16:30:00,ER,2022-11-16 00:00:00+00:00,2022-11-15,2022-11-16,183.94,156.24001,2022,2022,6.75,14.3375,-1124.0740740740741,1.0101775,13.3,13.7,0.047374,13.305109,-817.0811,-0.01137699999999997,185000.0,1.007931,1.051723,,1.161121,1.026095,-0.18982458505304114,"(-0.272, -0.171]",0.19187323512929927,"(-0.0246, 0.593]"
98,98,16219,AAP,Advance Auto Parts Inc,AAP US,2023-02-28 06:30:00,ER,2023-02-27 00:00:00+00:00,2023-02-27,2023-02-28,140.63,144.96001,2023,2023,6.05,2.6125,568.1818181818182,,,,,,,,,0.979833,1.022407,0.852082,1.021113,1.012838,-0.18696043908305227,"(-0.272, -0.171]",-0.6103428216555785,"(-0.614, -0.0246]"
99,99,17237,AAP,Advance Auto Parts Inc,AAP US,2023-05-31 06:30:00,ER,2023-05-30 00:00:00+00:00,2023-05-30,2023-05-31,112.2,72.89,2023,2023,,,,,,,,,,,,,,,,,,,,
100,100,18091,AAP,Advance Auto Parts Inc,AAP US,2023-08-23 06:30:00,ER,2023-08-22 00:00:00+00:00,2023-08-22,2023-08-23,67.34,69.44,2023,2023,,,,,,,,,,,,,,,,,,,,
101,101,18953,AAP,Advance Auto Parts Inc,AAP US,2023-11-15 06:41:00,ER,2023-11-14 00:00:00+00:00,2023-11-14,2023-11-15,58.4,55.67,2023,2023,,,,,,,,,,,,,,,,,,,,
102,102,19760,AAP,Advance Auto Parts Inc,AAP US,2024-02-28 06:30:00,ER,2024-02-27 00:00:00+00:00,2024-02-27,2024-02-28,,,2024,2024,,,,,,,,,,,,,,,,,,,,
103,103,230,AAPL,Apple Inc,AAPL US,2018-02-01 16:30:00,ER,2018-02-02 00:00:00+00:00,2018-02-01,2018-02-02,167.78,160.5,2018,2018,3.4625,,,0.9886155,6.75,7.1,0.09171599999999999,6.995454,-1261.6876000000002,0.04694600000000004,167500.0,0.93724,0.987682,0.885036,1.000732,0.986957,-0.22732087375640475,"(-0.272, -0.171]",-1.3093545935638495,"(-1.869, -1.159]"
104,104,1040,AAPL,Apple Inc,AAPL US,2018-05-01 16:30:00,ER,2018-05-02 00:00:00+00:00,2018-05-01,2018-05-02,169.10001,176.57001,2018,2018,3.8249999999999997,3.4725,92.15686274509794,,,,,,,,,0.577754,0.647257,0.549958,0.655165,0.619232,-0.4992239474058187,"(-0.586, -0.468]",-0.5730547143881546,"(-0.614, -0.0246]"
105,105,1732,AAPL,Apple Inc,AAPL US,2018-07-31 16:30:00,ER,2018-08-01 00:00:00+00:00,2018-07-31,2018-08-01,190.28999,201.5,2018,2018,4.512499999999999,5.890000000000001,-305.2631578947372,,,,,,,,,0.586242,0.681755,0.541877,0.745626,0.692681,-0.6133021136713723,"(-0.762, -0.586]",-4.469260474157655,"(-27.842000000000002, -3.017]"
106,106,2541,AAPL,Apple Inc,AAPL US,2018-11-01 16:30:00,ER,2018-11-02 00:00:00+00:00,2018-11-01,2018-11-02,222.22,207.48,2018,2018,5.6125,,,1.540587,45.15,46.01,0.0038720000000000004,0.965333,-326.17162,-0.962978,267.5,1.041901,1.297091,0.9312,1.363685,1.170038,-0.9700830930277481,"(-20.905, -0.762]",-0.02443766202464366,"(-0.0246, 0.593]"
107,107,2975,AAPL,Apple Inc,AAPL US,2019-01-29 16:30:00,ER,2019-01-30 00:00:00+00:00,2019-01-29,2019-01-30,154.67999,165.25,2019,2019,4.375,5.315,-214.85714285714295,1.2087505,45.05,46.059999999999995,0.003887,1.07537,-92.15254900000001,-0.966419,200.0,0.717427,0.809593,0.696261,0.83521,0.766734,-0.5346520889904449,"(-0.586, -0.468]",-0.22182507936259263,"(-0.614, -0.0246]"
108,108,4160,AAPL,Apple Inc,AAPL US,2019-04-30 16:30:00,ER,2019-05-01 00:00:00+00:00,2019-04-30,2019-05-01,200.67,210.52,2019,2019,5.2875,5.5525,-50.11820330969278,0.792493,48.3,50.11,0.000289,0.075878,-3.656105,0.001258,0.25,0.64216,0.751368,0.608923,0.771169,0.736789,-0.6592597641930056,"(-0.762, -0.586]",-2.8658175746380667,"(-3.017, -1.869]"
109,109,4162,AAPL,Apple Inc,AAPL US,2019-04-30 16:30:00,ER,2019-05-01 00:00:00+00:00,2019-04-30,2019-05-01,200.67,210.52,2019,2019,24.6025,5.5525,774.3115537038917,0.792493,48.3,50.11,0.000289,0.075878,-3.656105,0.001258,0.25,0.64216,0.751368,0.608923,0.771169,0.736789,-0.6592597641930056,"(-0.762, -0.586]",-2.8658175746380667,"(-3.017, -1.869]"
110,110,5634,AAPL,Apple Inc,AAPL US,2019-07-30 16:30:00,ER,2019-07-31 00:00:00+00:00,2019-07-30,2019-07-31,208.78,213.03999,2019,2019,4.625,2.4825,463.2432432432432,0.6075205,9.2,9.3,0.06923699999999999,15.059826000000001,-556.1593,-0.05999700000000002,210000.0,0.54557,0.673934,0.531264,0.720997,0.593145,-0.9625595751460438,"(-20.905, -0.762]",1.4770345230930089,"(1.279, 2.184]"
111,111,6419,AAPL,Apple Inc,AAPL US,2019-10-30 16:30:00,ER,2019-10-31 00:00:00+00:00,2019-10-30,2019-10-31,243.25999,248.75999,2019,2019,6.0,3.3150000000000004,447.49999999999994,0.8354725000000001,11.95,12.05,0.05285,14.319337999999998,-1091.4192,0.06607299999999999,242500.0,0.769941,0.845519,0.756845,0.861581,0.826268,-0.40683631509389223,"(-0.468, -0.368]",-1.183592702125698,"(-1.869, -1.159]"
112,112,6956,AAPL,Apple Inc,AAPL US,2020-01-28 16:30:00,ER,2020-01-29 00:00:00+00:00,2020-01-28,2020-01-29,317.69,324.34,2020,2020,7.612500000000001,4.2725,438.75205254515606,0.6626920000000001,15.1,15.350000000000001,0.041768,22.96156,-925.3962,0.03348499999999999,317500.0,0.617235,0.681043,0.597609,0.720014,0.671202,-0.42283131218321746,"(-0.468, -0.368]",-1.7340900947851832,"(-1.869, -1.159]"
113,113,7900,AAPL,Apple Inc,AAPL US,2020-04-30 16:30:00,ER,2020-05-01 00:00:00+00:00,2020-04-30,2020-05-01,293.79999,289.07001,2020,2020,6.5625,,,1.537664,84.9,86.66000000000001,0.000116,0.041918,-11.8136,0.000797,380.0,1.055447,1.069283,1.028603,1.117585,1.091196,-0.056396615090231104,"(-0.0677, 0.0608]",-1.3938539662902039,"(-1.869, -1.159]"
114,114,8692,AAPL,Apple Inc,AAPL US,2020-07-30 16:30:00,ER,2020-07-31 00:00:00+00:00,2020-07-30,2020-07-31,384.76001,425.04001,2020,2020,7.025,,,0.8740255,13.9,14.2,0.045313,16.069324,-2562.09,0.007419000000000009,385000.0,0.834985,0.840207,0.824864,0.831844,0.879556,-0.026406973063682435,"(-0.0677, 0.0608]",-2.5167050375416715,"(-3.017, -1.869]"
115,115,9484,AAPL,Apple Inc,AAPL US,2020-10-29 16:30:00,ER,2020-10-30 00:00:00+00:00,2020-10-29,2020-10-30,115.32,108.86,2020,2020,2.7925,,,1.1601565,5.51,5.66,0.11414,4.802528000000001,-1016.4083,0.060883000000000076,115000.0,1.167546,1.115818,1.137608,1.184385,1.222637,0.18817997361440883,"(0.0608, 0.263]",-3.4930634710057094,"(-27.842000000000002, -3.017]"
116,116,10060,AAPL,Apple Inc,AAPL US,2021-01-27 16:30:00,ER,2021-01-28 00:00:00+00:00,2021-01-27,2021-01-28,142.06,137.09,2021,2021,4.8875,2.7925,428.64450127877234,1.1655365,9.600000000000001,9.95,0.065031,8.381281,-890.9992,0.03834799999999999,142000.0,1.221844,1.03469,1.260259,0.999576,1.195566,0.6962589779234264,"(0.263, 11.769]",-2.969582461695955,"(-3.017, -1.869]"
117,117,10550,AAPL,Apple Inc,AAPL US,2021-07-27 16:30:00,ER,2021-07-28 00:00:00+00:00,2021-07-27,2021-07-28,146.77,144.98,2021,2021,2.9,1.475,491.3793103448275,0.946106,38.16,38.32,0.00093,0.156311,-8.969611,0.003943,185.0,0.551632,0.507531,0.56263,0.50272,0.543651,0.36080578864013907,"(0.263, 11.769]",-1.365270816571666,"(-1.869, -1.159]"
118,118,11529,AAPL,Apple Inc,AAPL US,2021-10-28 16:30:00,ER,2021-10-29 00:00:00+00:00,2021-10-28,2021-10-29,152.57001,149.8,2021,2021,2.135,,,,,,,,,,,,0.686814,0.702233,0.72478,0.657613,,,,
119,119,12253,AAPL,Apple Inc,AAPL US,2022-01-27 16:30:00,ER,2022-01-28 00:00:00+00:00,2022-01-27,2022-01-28,159.22,170.33,2022,2022,3.875,,,1.1590615,7.7,7.800000000000001,0.08251700000000001,6.641719,-1404.3436000000002,-0.03990400000000005,160000.0,1.05653,1.256003,1.000413,1.365435,1.185834,-0.7481789267300482,"(-0.762, -0.586]",-1.315379416933564,"(-1.869, -1.159]"
120,120,13255,AAPL,Apple Inc,AAPL US,2022-04-28 16:30:00,ER,2022-04-29 00:00:00+00:00,2022-04-28,2022-04-29,163.64,157.64999,2022,2022,4.0875,,,1.1930745,8.1,8.25,0.077275,6.7643640000000005,-1472.4902,0.11399199999999998,162500.0,1.024704,1.300787,0.971086,1.441268,1.126848,-1.0897316828889072,"(-20.905, -0.762]",1.680580036970372,"(1.279, 2.184]"
121,121,14124,AAPL,Apple Inc,AAPL US,2022-07-28 16:30:00,ER,2022-07-29 00:00:00+00:00,2022-07-28,2022-07-29,157.35001,162.50999,2022,2022,2.8324999999999996,,,2.753185,92.35,93.01,0.000127,0.023606,-11.91288,0.000842,250.0,0.772996,0.92706,0.734921,0.995102,0.86864,-0.7888720979922637,"(-20.905, -0.762]",-1.130351601584085,"(-1.159, -0.614]"
122,122,14988,AAPL,Apple Inc,AAPL US,2022-10-27 16:30:00,ER,2022-10-28 00:00:00+00:00,2022-10-27,2022-10-28,144.8,155.74001,2022,2022,3.925,,,,104.95,105.66000000000001,0.0,0.0,0.0,0.0,250.0,1.179387,1.44231,,1.61132,1.286839,-0.9087608623922651,"(-20.905, -0.762]",0.9842813037994682,"(0.593, 1.279]"
123,123,15808,AAPL,Apple Inc,AAPL US,2023-02-02 16:30:00,ER,2023-02-03 00:00:00+00:00,2023-02-02,2023-02-03,150.82001,154.5,2023,2023,3.3375,,,1.0411975,6.6,6.75,0.096636,6.256219,-1188.3616,0.09337500000000004,150000.0,1.058166,1.085012,1.150528,1.124035,0.984605,-0.12127263095353026,"(-0.171, -0.0677]",4.660555376419981,"(3.869, 452.588]"
124,124,16978,AAPL,Apple Inc,AAPL US,2023-05-04 16:30:00,ER,2023-05-05 00:00:00+00:00,2023-05-04,2023-05-05,165.78999,173.57001,2023,2023,,,,,,,,,,,,,,,,,,,,
125,125,17866,AAPL,Apple Inc,AAPL US,2023-08-03 16:30:00,ER,2023-08-04 00:00:00+00:00,2023-08-03,2023-08-04,191.17,181.99001,2023,2023,,,,,,,,,,,,,,,,,,,,
126,126,18717,AAPL,Apple Inc,AAPL US,2023-11-02 16:30:00,ER,2023-11-03 00:00:00+00:00,2023-11-02,2023-11-03,177.57001,176.64999,2023,2023,,,,,,,,,,,,,,,,,,,,
127,127,19290,AAPL,Apple Inc,AAPL US,2024-02-01 16:30:00,ER,2024-02-02 00:00:00+00:00,2024-02-01,2024-02-02,,,2024,2024,,,,,,,,,,,,,,,,,,,,
128,128,126,ABBV,AbbVie Inc,ABBV US,2018-01-26 07:51:00,ER,2018-01-25 00:00:00+00:00,2018-01-25,2018-01-26,108.3,123.21,2018,2018,1.6749999999999998,,,,,,,,,,,0.725702,0.802438,0.7333,0.787285,0.689953,-0.49468062433238225,"(-0.586, -0.468]",5.667071073247021,"(3.869, 452.588]"
129,129,918,ABBV,AbbVie Inc,ABBV US,2018-04-26 07:47:00,ER,2018-04-25 00:00:00+00:00,2018-04-25,2018-04-26,91.87,97.44,2018,2018,2.1975,2.8225,-284.41410693970425,0.8092555,4.3,4.49,0.145735,5.426209999999999,-400.5194,0.006159999999999943,92000.0,0.743876,0.902601,0.733954,0.957352,0.749627,-0.9417711141674459,"(-20.905, -0.762]",5.1803700212238875,"(3.869, 452.588]"
130,130,1674,ABBV,AbbVie Inc,ABBV US,2018-07-27 07:38:00,ER,2018-07-26 00:00:00+00:00,2018-07-26,2018-07-27,93.94,90.56,2018,2018,2.0675,,,1.053621,3.64,4.63,0.154872,3.922931,-754.0041,0.013437000000000032,94000.0,0.915621,1.18478,0.915665,1.149236,0.972074,-1.231557885716519,"(-20.905, -0.762]",4.239936730022608,"(3.869, 452.588]"
131,131,2552,ABBV,AbbVie Inc,ABBV US,2018-11-02 07:47:00,ER,2018-11-01 00:00:00+00:00,2018-11-01,2018-11-02,80.21,79.56,2018,2018,1.9899999999999998,,,,,,,,,,,1.061326,1.303577,1.08129,1.374104,1.121413,-0.9608270974208432,"(-20.905, -0.762]",2.8714324268578997,"(2.184, 3.869]"
132,132,2941,ABBV,AbbVie Inc,ABBV US,2019-01-25 07:42:00,ER,2019-01-24 00:00:00+00:00,2019-01-24,2019-01-25,85.88,80.54,2019,2019,2.0324999999999998,,,,,,,,,,,1.109334,1.128043,1.06934,1.184905,1.207498,-0.0689143089263911,"(-0.171, -0.0677]",-3.8800144171667377,"(-27.842000000000002, -3.017]"
133,133,3926,ABBV,AbbVie Inc,ABBV US,2019-04-25 07:42:00,ER,2019-04-24 00:00:00+00:00,2019-04-24,2019-04-25,78.67,79.34,2019,2019,1.525,0.615,596.7213114754098,,,,,,,,,0.625021,0.681749,0.62862,0.726689,0.672117,-0.3754030896406429,"(-0.468, -0.368]",-1.470278489013062,"(-1.869, -1.159]"
134,134,3927,ABBV,AbbVie Inc,ABBV US,2019-04-25 07:42:00,ER,2019-04-24 00:00:00+00:00,2019-04-24,2019-04-25,78.67,79.34,2019,2019,,0.615,,,,,,,,,,0.625021,0.681749,0.62862,0.726689,0.672117,-0.3754030896406429,"(-0.468, -0.368]",-1.470278489013062,"(-1.869, -1.159]"
135,135,5530,ABBV,AbbVie Inc,ABBV US,2019-07-26 07:42:00,ER,2019-07-25 00:00:00+00:00,2019-07-25,2019-07-26,66.66,67.76,2019,2019,1.225,,,,,,,,,,,0.812643,0.921824,0.847075,0.929003,0.856762,-0.5668029765559162,"(-0.586, -0.468]",0.6447762551326929,"(0.593, 1.279]"
136,136,5531,ABBV,AbbVie Inc,ABBV US,2019-07-26 07:42:00,ER,2019-07-25 00:00:00+00:00,2019-07-25,2019-07-26,66.66,67.76,2019,2019,,,,,,,,,,,,0.812643,0.921824,0.847075,0.929003,0.856762,-0.5668029765559162,"(-0.586, -0.468]",0.6447762551326929,"(0.593, 1.279]"
137,137,6504,ABBV,AbbVie Inc,ABBV US,2019-11-01 07:47:00,ER,2019-10-31 00:00:00+00:00,2019-10-31,2019-11-01,79.55,81.75,2019,2019,1.2725,1.3649999999999998,-72.69155206286821,0.7563335,2.5,2.59,0.252192,3.29735,-454.94640000000004,-0.09709799999999996,80000.0,0.702969,0.865954,0.739945,0.895127,0.714327,-1.0148358986850563,"(-20.905, -0.762]",5.179585111160569,"(3.869, 452.588]"
138,138,7194,ABBV,AbbVie Inc,ABBV US,2020-02-07 07:43:00,ER,2020-02-06 00:00:00+00:00,2020-02-06,2020-02-07,87.18,92.29,2020,2020,1.5225,,,,,,,,,,,0.836516,0.844293,0.862232,0.871741,0.826813,-0.04183599024204948,"(-0.0677, 0.0608]",0.8672023128567102,"(0.593, 1.279]"
139,139,7920,ABBV,AbbVie Inc,ABBV US,2020-05-01 07:43:00,ER,2020-04-30 00:00:00+00:00,2020-04-30,2020-05-01,82.2,82.84,2020,2020,1.635,,,,,,,,,,,0.842064,0.818617,1.484403,0.956802,0.907414,0.11492832003914417,"(0.0608, 0.263]",-4.480845196459388,"(-27.842000000000002, -3.017]"
140,140,8721,ABBV,AbbVie Inc,ABBV US,2020-07-31 07:43:00,ER,2020-07-30 00:00:00+00:00,2020-07-30,2020-07-31,96.04,94.91,2020,2020,1.675,,,0.8353575,2.92,3.7800000000000002,0.18984099999999998,4.009252,-610.9557,0.025085999999999997,96000.0,0.710833,0.817557,1.388738,0.94685,0.835288,-0.5682914242752196,"(-0.586, -0.468]",-4.490047477995615,"(-27.842000000000002, -3.017]"
141,141,9503,ABBV,AbbVie Inc,ABBV US,2020-10-30 07:47:00,ER,2020-10-29 00:00:00+00:00,2020-10-29,2020-10-30,80.67,85.1,2020,2020,1.21,,,,,,,,,,,0.711673,0.666541,0.759381,0.720213,0.757242,0.2650910932040217,"(0.263, 11.769]",-4.746744991693537,"(-27.842000000000002, -3.017]"
142,142,10708,ABBV,AbbVie Inc,ABBV US,2021-07-30 07:44:00,ER,2021-07-29 00:00:00+00:00,2021-07-29,2021-07-30,118.87,116.3,2021,2021,1.255,,,,,,,,,,,0.512516,0.492393,0.515757,0.542715,0.533033,0.1679128297872735,"(0.0608, 0.263]",-3.0263727313318274,"(-27.842000000000002, -3.017]"
143,143,11540,ABBV,AbbVie Inc,ABBV US,2021-10-29 07:40:00,ER,2021-10-28 00:00:00+00:00,2021-10-28,2021-10-29,109.67,114.67,2021,2021,1.27,,,0.847706,10.1,10.43,0.010953,0.305787,-47.33403,0.02238,120.0,0.570695,0.538142,0.596255,0.567064,0.572632,0.2528486591737796,"(0.0608, 0.263]",-1.6779465819234782,"(-1.869, -1.159]"
144,144,12307,ABBV,AbbVie Inc,ABBV US,2022-02-02 07:43:00,ER,2022-02-01 00:00:00+00:00,2022-02-01,2022-02-02,137.0,138.62,2022,2022,2.41,1.3875000000000002,424.2738589211618,,,,,,,,,0.481596,0.485113,0.492425,0.503399,0.488817,-0.03200157236757307,"(-0.0677, 0.0608]",-0.5895294200078972,"(-0.614, -0.0246]"
145,145,13271,ABBV,AbbVie Inc,ABBV US,2022-04-29 07:43:00,ER,2022-04-28 00:00:00+00:00,2022-04-28,2022-04-29,156.31,146.88,2022,2022,2.7075,,,,,,,,,,,0.797436,0.849756,0.822451,1.354568,0.821767,-0.2831811158150664,"(-0.368, -0.272]",0.11741547591957086,"(-0.0246, 0.593]"
146,146,14140,ABBV,AbbVie Inc,ABBV US,2022-07-29 07:41:00,ER,2022-07-28 00:00:00+00:00,2022-07-28,2022-07-29,149.75,143.50999,2022,2022,2.1525,,,,,,,,,,,,0.688635,,0.713902,0.701056,,,,
147,147,15002,ABBV,AbbVie Inc,ABBV US,2022-10-28 07:44:00,ER,2022-10-27 00:00:00+00:00,2022-10-27,2022-10-28,153.5,147.61,2022,2022,2.575,,,,,,,,,,,0.752528,0.844086,,0.909699,0.79552,-0.511906265587289,"(-0.586, -0.468]",0.18481882315969372,"(-0.0246, 0.593]"
148,148,15928,ABBV,AbbVie Inc,ABBV US,2023-02-09 07:44:00,ER,2023-02-08 00:00:00+00:00,2023-02-08,2023-02-09,144.61,148.7,2023,2023,2.5125,1.9575,220.89552238805973,0.586497,4.92,5.13,0.127529,8.535658,-456.5798,-0.028711000000000042,145000.0,0.610885,0.565924,,0.581731,0.622188,0.3214101458080197,"(0.263, 11.769]",-2.8644638422791804,"(-3.017, -1.869]"
149,149,16670,ABBV,AbbVie Inc,ABBV US,2023-04-27 07:32:00,ER,2023-04-26 00:00:00+00:00,2023-04-26,2023-04-27,161.8,148.87,2023,2023,,,,,,,,,,,,,,,,,,,,
150,150,17533,ABBV,AbbVie Inc,ABBV US,2023-07-27 07:38:00,ER,2023-07-26 00:00:00+00:00,2023-07-26,2023-07-27,141.89999,148.85001,2023,2023,,,,,,,,,,,,,,,,,,,,
151,151,18450,ABBV,AbbVie Inc,ABBV US,2023-10-27 07:38:00,ER,2023-10-26 00:00:00+00:00,2023-10-26,2023-10-27,145.2,138.92999,2023,2023,,,,,,,,,,,,,,,,,,,,
152,152,19303,ABBV,AbbVie Inc,ABBV US,2024-02-02 07:36:00,ER,2024-02-01 00:00:00+00:00,2024-02-01,2024-02-02,,,2024,2024,,,,,,,,,,,,,,,,,,,,
153,153,681,ABIO,ARCA biopharma Inc,ABIO US,2018-03-22 16:30:00,ER,2018-03-23 00:00:00+00:00,2018-03-22,2018-03-23,,,2018,2018,,,,,,,,,,,,,,,,,,,,
154,154,1236,ABIO,ARCA biopharma Inc,ABIO US,2018-05-08 16:15:00,ER,2018-05-09 00:00:00+00:00,2018-05-08,2018-05-09,,,2018,2018,,,,,,,,,,,,,,,,,,,,
155,155,2005,ABIO,ARCA biopharma Inc,ABIO US,2018-08-09 16:15:00,ER,2018-08-10 00:00:00+00:00,2018-08-09,2018-08-10,,,2018,2018,,,,,,,,,,,,,,,,,,,,
156,156,2741,ABIO,ARCA biopharma Inc,ABIO US,2018-11-14 16:30:00,ER,2018-11-15 00:00:00+00:00,2018-11-14,2018-11-15,,,2018,2018,,,,,,,,,,,,,,,,,,,,
157,157,3392,ABIO,ARCA biopharma Inc,ABIO US,2019-02-27 06:00:00,ER,2019-02-26 00:00:00+00:00,2019-02-26,2019-02-27,,,2019,2019,,,,,,,,,,,,,,,,,,,,
158,158,4642,ABIO,ARCA biopharma Inc,ABIO US,2019-05-08 07:00:00,ER,2019-05-07 00:00:00+00:00,2019-05-07,2019-05-08,,,2019,2019,,,,,,,,,,,,,,,,,,,,
159,159,4651,ABIO,ARCA biopharma Inc,ABIO US,2019-05-08 07:00:00,ER,2019-05-07 00:00:00+00:00,2019-05-07,2019-05-08,,,2019,2019,,,,,,,,,,,,,,,,,,,,
160,160,4663,ABIO,ARCA biopharma Inc,ABIO US,2019-05-08 07:00:00,ER,2019-05-07 00:00:00+00:00,2019-05-07,2019-05-08,,,2019,2019,,,,,,,,,,,,,,,,,,,,
161,161,5790,ABIO,ARCA biopharma Inc,ABIO US,2019-08-01 16:18:00,ER,2019-08-02 00:00:00+00:00,2019-08-01,2019-08-02,,,2019,2019,,,,,,,,,,,,,,,,,,,,
162,162,6624,ABIO,ARCA biopharma Inc,ABIO US,2019-11-06 16:10:00,ER,2019-11-07 00:00:00+00:00,2019-11-06,2019-11-07,,,2019,2019,,,,,,,,,,,,,,,,,,,,
163,163,7306,ABIO,ARCA biopharma Inc,ABIO US,2020-02-18 16:30:00,ER,2020-02-19 00:00:00+00:00,2020-02-18,2020-02-19,,,2020,2020,,,,,,,,,,,,,,,,,,,,
164,164,8070,ABIO,ARCA biopharma Inc,ABIO US,2020-05-06 16:18:00,ER,2020-05-07 00:00:00+00:00,2020-05-06,2020-05-07,,,2020,2020,,,,,,,,,,,,,,,,,,,,
165,165,8859,ABIO,ARCA biopharma Inc,ABIO US,2020-08-05 16:15:00,ER,2020-08-06 00:00:00+00:00,2020-08-05,2020-08-06,,,2020,2020,,,,,,,,,,,,,,,,,,,,
166,166,9520,ABIO,ARCA biopharma Inc,ABIO US,2020-11-02 08:30:00,ER,2020-10-30 00:00:00+00:00,2020-10-30,2020-11-02,,,2020,2020,,,,,,,,,,,,,,,,,,,,
167,167,10182,ABIO,ARCA biopharma Inc,ABIO US,2021-05-11 16:06:00,ER,2021-05-12 00:00:00+00:00,2021-05-11,2021-05-12,,,2021,2021,,,,,,,,,,,,,,,,,,,,
168,168,10825,ABIO,ARCA biopharma Inc,ABIO US,2021-08-04 07:00:00,ER,2021-08-03 00:00:00+00:00,2021-08-03,2021-08-04,,,2021,2021,,,,,,,,,,,,,,,,,,,,
169,169,11589,ABIO,ARCA biopharma Inc,ABIO US,2021-11-02 07:00:00,ER,2021-11-01 00:00:00+00:00,2021-11-01,2021-11-02,,,2021,2021,,,,,,,,,,,,,,,,,,,,
170,170,12886,ABIO,ARCA biopharma Inc,ABIO US,2022-03-14 16:15:00,ER,2022-03-15 00:00:00+00:00,2022-03-14,2022-03-15,,,2022,2022,,,,,,,,,,,,,,,,,,,,
171,171,13292,ABIO,ARCA biopharma Inc,ABIO US,2022-05-02 16:08:00,ER,2022-05-03 00:00:00+00:00,2022-05-02,2022-05-03,,,2022,2022,,,,,,,,,,,,,,,,,,,,
172,172,14223,ABIO,ARCA biopharma Inc,ABIO US,2022-08-02 16:15:00,ER,2022-08-03 00:00:00+00:00,2022-08-02,2022-08-03,,,2022,2022,,,,,,,,,,,,,,,,,,,,
173,173,15004,ABIO,ARCA biopharma Inc,ABIO US,2022-10-28 16:07:00,ER,2022-10-31 00:00:00+00:00,2022-10-28,2022-10-31,,,2022,2022,,,,,,,,,,,,,,,,,,,,
174,174,16190,ABIO,ARCA biopharma Inc,ABIO US,2023-02-24 16:20:00,ER,2023-02-27 00:00:00+00:00,2023-02-24,2023-02-27,,,2023,2023,,,,,,,,,,,,,,,,,,,,
175,175,16522,ABIO,ARCA biopharma Inc,ABIO US,2023-04-24 16:17:00,ER,2023-04-25 00:00:00+00:00,2023-04-24,2023-04-25,,,2023,2023,,,,,,,,,,,,,,,,,,,,
176,176,17388,ABIO,ARCA biopharma Inc,ABIO US,2023-07-21 16:25:00,ER,2023-07-24 00:00:00+00:00,2023-07-21,2023-07-24,,,2023,2023,,,,,,,,,,,,,,,,,,,,
177,177,18244,ABIO,ARCA biopharma Inc,ABIO US,2023-10-18 16:16:00,ER,2023-10-19 00:00:00+00:00,2023-10-18,2023-10-19,,,2023,2023,,,,,,,,,,,,,,,,,,,,
